Contest,  Problem,  Difficulty,  Name,  Codeforces URL
1613,  A,  900,  Long Comparison,  https://codeforces.com/problemset/problem/1613/A
1617,  B,  900,  GCD Problem,  https://codeforces.com/problemset/problem/1617/B
1642,  B,  900,  Power Walking,  https://codeforces.com/problemset/problem/1642/B
1665,  B,  900,  Array Cloning Technique,  https://codeforces.com/problemset/problem/1665/B
1666,  D,  900,  Deletive Editing,  https://codeforces.com/problemset/problem/1666/D
1668,  B,  900,  Social Distance,  https://codeforces.com/problemset/problem/1668/B
1675,  B,  900,  Make It Increasing,  https://codeforces.com/problemset/problem/1675/B
1689,  B,  900,  Mystic Permutation,  https://codeforces.com/problemset/problem/1689/B
1696,  B,  900,  NIT Destroys the Universe,  https://codeforces.com/problemset/problem/1696/B
1697,  B,  900,  Promo,  https://codeforces.com/problemset/problem/1697/B
1699,  B,  900,  Almost Ternary Matrix,  https://codeforces.com/problemset/problem/1699/B
1705,  B,  900,  Mark the Dust Sweeper,  https://codeforces.com/problemset/problem/1705/B
1709,  B,  900,  Also Try Minecraft,  https://codeforces.com/problemset/problem/1709/B
1714,  A,  900,  Everyone Loves to Sleep,  https://codeforces.com/problemset/problem/1714/A
1720,  A,  900,  Burenka Plays with Fractions,  https://codeforces.com/problemset/problem/1720/A
1726,  A,  900,  Mainak and Array,  https://codeforces.com/problemset/problem/1726/A
1733,  B,  900,  Rule of League,  https://codeforces.com/problemset/problem/1733/B
1735,  B,  900,  Tea with Tangerines,  https://codeforces.com/problemset/problem/1735/B
1747,  B,  900,  BAN BAN,  https://codeforces.com/problemset/problem/1747/B
1749,  B,  900,  Death's Blessing,  https://codeforces.com/problemset/problem/1749/B
1758,  B,  900,  XOR = Average,  https://codeforces.com/problemset/problem/1758/B
1764,  B,  900,  Doremy's Perfect Math Class,  https://codeforces.com/problemset/problem/1764/B
1771,  A,  900,  Hossam and Combinatorics,  https://codeforces.com/problemset/problem/1771/A
1775,  A2,  900,  Gardener and the Capybaras (hard version),  https://codeforces.com/problemset/problem/1775/A2
1777,  B,  900,  Emordnilap,  https://codeforces.com/problemset/problem/1777/B
1794,  B,  900,  Not Dividing,  https://codeforces.com/problemset/problem/1794/B
1795,  B,  900,  Ideal Point,  https://codeforces.com/problemset/problem/1795/B
1806,  B,  900,  Mex Master,  https://codeforces.com/problemset/problem/1806/B
1808,  A,  900,  Lucky Numbers,  https://codeforces.com/problemset/problem/1808/A
1818,  B,  900,  Indivisible,  https://codeforces.com/problemset/problem/1818/B
1823,  B,  900,  Sort with Step,  https://codeforces.com/problemset/problem/1823/B
1833,  B,  900,  Restore the Weather,  https://codeforces.com/problemset/problem/1833/B
1837,  B,  900,  Comparison String,  https://codeforces.com/problemset/problem/1837/B
1845,  B,  900,  Come Together,  https://codeforces.com/problemset/problem/1845/B
194,  A,  900,  Exams,  https://codeforces.com/problemset/problem/194/A
199,  A,  900,  Hexadecimal's theorem,  https://codeforces.com/problemset/problem/199/A
205,  A,  900,  Little Elephant and Rozdil,  https://codeforces.com/problemset/problem/205/A
208,  A,  900,  Dubstep,  https://codeforces.com/problemset/problem/208/A
215,  A,  900,  Bicycle Chain,  https://codeforces.com/problemset/problem/215/A
318,  A,  900,  Even Odds,  https://codeforces.com/problemset/problem/318/A
320,  A,  900,  Magic Numbers,  https://codeforces.com/problemset/problem/320/A
337,  A,  900,  Puzzles,  https://codeforces.com/problemset/problem/337/A
34,  B,  900,  Sale,  https://codeforces.com/problemset/problem/34/B
580,  A,  900,  Kefa and First Steps,  https://codeforces.com/problemset/problem/580/A
96,  A,  900,  Football,  https://codeforces.com/problemset/problem/96/A
980,  A,  900,  Links and Pearls,  https://codeforces.com/problemset/problem/980/A
981,  A,  900,  Antipalindrome,  https://codeforces.com/problemset/problem/981/A
989,  A,  900,  A Blend of Springtime,  https://codeforces.com/problemset/problem/989/A
991,  B,  900,  Getting an A,  https://codeforces.com/problemset/problem/991/B
999,  B,  900,  Reversing Encryption,  https://codeforces.com/problemset/problem/999/B
108,  A,  1000,  Palindromic Times,  https://codeforces.com/problemset/problem/108/A
1100,  A,  1000,  Roman and Browser,  https://codeforces.com/problemset/problem/1100/A
1111,  A,  1000,  Superhero Transformation,  https://codeforces.com/problemset/problem/1111/A
1117,  B,  1000,  Emotes,  https://codeforces.com/problemset/problem/1117/B
1133,  A,  1000,  Middle of the Contest,  https://codeforces.com/problemset/problem/1133/A
1140,  A,  1000,  Detective Book,  https://codeforces.com/problemset/problem/1140/A
1155,  A,  1000,  Reverse a Substring,  https://codeforces.com/problemset/problem/1155/A
1165,  B,  1000,  Polycarp Training,  https://codeforces.com/problemset/problem/1165/B
118,  A,  1000,  String Task,  https://codeforces.com/problemset/problem/118/A
118,  B,  1000,  Present from Lena,  https://codeforces.com/problemset/problem/118/B
1199,  A,  1000,  City Day,  https://codeforces.com/problemset/problem/1199/A
1199,  B,  1000,  Water Lily,  https://codeforces.com/problemset/problem/1199/B
1203,  A,  1000,  Circle of Students,  https://codeforces.com/problemset/problem/1203/A
1204,  A,  1000,  BowWow and the Timetable,  https://codeforces.com/problemset/problem/1204/A
1215,  A,  1000,  Yellow Cards,  https://codeforces.com/problemset/problem/1215/A
1215,  A,  1000,  Yellow Cards,  https://codeforces.com/problemset/problem/1215/A
1221,  A,  1000,  2048 Game,  https://codeforces.com/problemset/problem/1221/A
1223,  B,  1000,  Strings Equalization,  https://codeforces.com/problemset/problem/1223/B
1225,  B1,  1000,  TV Subscriptions (Easy Version),  https://codeforces.com/problemset/problem/1225/B1
1230,  B,  1000,  Ania and Minimizing,  https://codeforces.com/problemset/problem/1230/B
1234,  B1,  1000,  Social Network (easy version),  https://codeforces.com/problemset/problem/1234/B1
1237,  A,  1000,  Balanced Rating Changes,  https://codeforces.com/problemset/problem/1237/A
124,  A,  1000,  The number of positions,  https://codeforces.com/problemset/problem/124/A
1243,  B1,  1000,  Character Swap (Easy Version),  https://codeforces.com/problemset/problem/1243/B1
1244,  B,  1000,  Rooms and Staircases,  https://codeforces.com/problemset/problem/1244/B
1245,  A,  1000,  Good ol' Numbers Coloring,  https://codeforces.com/problemset/problem/1245/A
1248,  A,  1000,  Integer Points,  https://codeforces.com/problemset/problem/1248/A
1249,  B1,  1000,  Books Exchange (easy version),  https://codeforces.com/problemset/problem/1249/B1
1251,  A,  1000,  Broken Keyboard,  https://codeforces.com/problemset/problem/1251/A
1252,  A,  1000,  Copying Homework,  https://codeforces.com/problemset/problem/1252/A
1253,  A,  1000,  Single Push,  https://codeforces.com/problemset/problem/1253/A
1256,  A,  1000,  Payment Without Change,  https://codeforces.com/problemset/problem/1256/A
1257,  B,  1000,  Magic Stick,  https://codeforces.com/problemset/problem/1257/B
1260,  A,  1000,  Heating,  https://codeforces.com/problemset/problem/1260/A
1265,  A,  1000,  Beautiful String,  https://codeforces.com/problemset/problem/1265/A
1266,  A,  1000,  Competitive Programmer,  https://codeforces.com/problemset/problem/1266/A
1266,  B,  1000,  Dice Tower,  https://codeforces.com/problemset/problem/1266/B
1277,  A,  1000,  Happy Birthday, Polycarp!,  https://codeforces.com/problemset/problem/1277/A
1278,  A,  1000,  Shuffle Hashing,  https://codeforces.com/problemset/problem/1278/A
1293,  B,  1000,  JOE is on TV!,  https://codeforces.com/problemset/problem/1293/B
1300,  B,  1000,  Assigning to Classes,  https://codeforces.com/problemset/problem/1300/B
1312,  B,  1000,  Bogosort,  https://codeforces.com/problemset/problem/1312/B
1326,  A,  1000,  Bad Ugly Numbers,  https://codeforces.com/problemset/problem/1326/A
1333,  A,  1000,  Little Artem,  https://codeforces.com/problemset/problem/1333/A
1342,  A,  1000,  Road To Zero,  https://codeforces.com/problemset/problem/1342/A
1353,  C,  1000,  Board Moves,  https://codeforces.com/problemset/problem/1353/C
1358,  B,  1000,  Maria Breaks the Self-isolation,  https://codeforces.com/problemset/problem/1358/B
1358,  B,  1000,  Maria Breaks the Self-isolation,  https://codeforces.com/problemset/problem/1358/B
1359,  A,  1000,  Berland Poker,  https://codeforces.com/problemset/problem/1359/A
1359,  B,  1000,  New Theatre Square,  https://codeforces.com/problemset/problem/1359/B
1362,  A,  1000,  Johnny and Ancient Computer,  https://codeforces.com/problemset/problem/1362/A
1373,  A,  1000,  Donut Shops,  https://codeforces.com/problemset/problem/1373/A
1374,  C,  1000,  Move Brackets,  https://codeforces.com/problemset/problem/1374/C
1388,  B,  1000,  Captain Flint and a Long Voyage,  https://codeforces.com/problemset/problem/1388/B
139,  A,  1000,  Petr and Book,  https://codeforces.com/problemset/problem/139/A
1395,  A,  1000,  Boboniu Likes to Color Balls,  https://codeforces.com/problemset/problem/1395/A
1418,  A,  1000,  Buying Torches,  https://codeforces.com/problemset/problem/1418/A
1419,  D1,  1000,  Sage's Birthday (easy version),  https://codeforces.com/problemset/problem/1419/D1
1430,  C,  1000,  Numbers on Whiteboard,  https://codeforces.com/problemset/problem/1430/C
1438,  B,  1000,  Valerii Against Everyone,  https://codeforces.com/problemset/problem/1438/B
1447,  B,  1000,  Numbers Box,  https://codeforces.com/problemset/problem/1447/B
1465,  B,  1000,  Fair Numbers,  https://codeforces.com/problemset/problem/1465/B
1469,  A,  1000,  Regular Bracket Sequence,  https://codeforces.com/problemset/problem/1469/A
1469,  B,  1000,  Red and Blue,  https://codeforces.com/problemset/problem/1469/B
1473,  B,  1000,  String LCM,  https://codeforces.com/problemset/problem/1473/B
1474,  B,  1000,  Different Divisors,  https://codeforces.com/problemset/problem/1474/B
1476,  A,  1000,  K-divisible Sum,  https://codeforces.com/problemset/problem/1476/A
1490,  B,  1000,  Balanced Remainders,  https://codeforces.com/problemset/problem/1490/B
1499,  B,  1000,  Binary Removals,  https://codeforces.com/problemset/problem/1499/B
1506,  C,  1000,  Double-ended Strings,  https://codeforces.com/problemset/problem/1506/C
1515,  B,  1000,  Phoenix and Puzzle,  https://codeforces.com/problemset/problem/1515/B
1520,  C,  1000,  Not Adjacent Matrix,  https://codeforces.com/problemset/problem/1520/C
1521,  A,  1000,  Nastia and Nearly Good Numbers,  https://codeforces.com/problemset/problem/1521/A
1539,  A,  1000,  Contest Start,  https://codeforces.com/problemset/problem/1539/A
1550,  B,  1000,  Maximum Cost Deletion,  https://codeforces.com/problemset/problem/1550/B
1550,  B,  1000,  Maximum Cost Deletion,  https://codeforces.com/problemset/problem/1550/B
1562,  B,  1000,  Scenes From a Memory,  https://codeforces.com/problemset/problem/1562/B
1566,  C,  1000,  MAX-MEX Cut,  https://codeforces.com/problemset/problem/1566/C
1567,  B,  1000,  MEXor Mixup,  https://codeforces.com/problemset/problem/1567/B
1569,  B,  1000,  Chess Tournament,  https://codeforces.com/problemset/problem/1569/B
1579,  E1,  1000,  Permutation Minimization by Deque,  https://codeforces.com/problemset/problem/1579/E1
1589,  B,  1000,  Coloring Rectangles,  https://codeforces.com/problemset/problem/1589/B
1593,  C,  1000,  Save More Mice,  https://codeforces.com/problemset/problem/1593/C
1598,  B,  1000,  Groups,  https://codeforces.com/problemset/problem/1598/B
1605,  B,  1000,  Reverse Sort,  https://codeforces.com/problemset/problem/1605/B
1607,  C,  1000,  Minimum Extraction,  https://codeforces.com/problemset/problem/1607/C
1611,  C,  1000,  Polycarp Recovers the Permutation,  https://codeforces.com/problemset/problem/1611/C
1614,  B,  1000,  Divan and a New Project ,  https://codeforces.com/problemset/problem/1614/B
1620,  B,  1000,  Triangles on a Rectangle,  https://codeforces.com/problemset/problem/1620/B
1622,  B,  1000,  Berland Music,  https://codeforces.com/problemset/problem/1622/B
1632,  B,  1000,  Roof Construction,  https://codeforces.com/problemset/problem/1632/B
1634,  C,  1000,  OKEA,  https://codeforces.com/problemset/problem/1634/C
165,  A,  1000,  Supercentral Point,  https://codeforces.com/problemset/problem/165/A
1659,  A,  1000,  Red Versus Blue,  https://codeforces.com/problemset/problem/1659/A
1671,  B,  1000,  Consecutive Points Segment,  https://codeforces.com/problemset/problem/1671/B
1674,  C,  1000,  Infinite Replacement,  https://codeforces.com/problemset/problem/1674/C
1676,  D,  1000,  X-Sum,  https://codeforces.com/problemset/problem/1676/D
1695,  B,  1000,  Circle Game,  https://codeforces.com/problemset/problem/1695/B
1704,  B,  1000,  Luke is a Foodie,  https://codeforces.com/problemset/problem/1704/B
1713,  B,  1000,  Optimal Reduction,  https://codeforces.com/problemset/problem/1713/B
1715,  B,  1000,  Beautiful Array,  https://codeforces.com/problemset/problem/1715/B
1721,  B,  1000,  Deadly Laser,  https://codeforces.com/problemset/problem/1721/B
1744,  C,  1000,  Traffic Light,  https://codeforces.com/problemset/problem/1744/C
1760,  D,  1000,  Challenging Valleys,  https://codeforces.com/problemset/problem/1760/D
1761,  B,  1000,  Elimination of a Ring,  https://codeforces.com/problemset/problem/1761/B
1766,  B,  1000,  Notepad#,  https://codeforces.com/problemset/problem/1766/B
1770,  A,  1000,  Koxia and Whiteboards,  https://codeforces.com/problemset/problem/1770/A
1770,  B,  1000,  Koxia and Permutation,  https://codeforces.com/problemset/problem/1770/B
1782,  B,  1000,  Going to the Cinema,  https://codeforces.com/problemset/problem/1782/B
1791,  D,  1000,  Distinct Split,  https://codeforces.com/problemset/problem/1791/D
1796,  B,  1000,  Asterisk-Minor Template,  https://codeforces.com/problemset/problem/1796/B
1798,  B,  1000,  Three Sevens,  https://codeforces.com/problemset/problem/1798/B
1804,  B,  1000,  Vaccination,  https://codeforces.com/problemset/problem/1804/B
1811,  B,  1000,  Conveyor Belts,  https://codeforces.com/problemset/problem/1811/B
1829,  D,  1000,  Gold Rush,  https://codeforces.com/problemset/problem/1829/D
1837,  C,  1000,  Best Binary String,  https://codeforces.com/problemset/problem/1837/C
1840,  C,  1000,  Ski Resort,  https://codeforces.com/problemset/problem/1840/C
1841,  B,  1000,  Keep it Beautiful,  https://codeforces.com/problemset/problem/1841/B
1844,  B,  1000,  Permutations & Primes,  https://codeforces.com/problemset/problem/1844/B
1847,  B,  1000,  Hamon Odyssey,  https://codeforces.com/problemset/problem/1847/B
219,  A,  1000,  k-String,  https://codeforces.com/problemset/problem/219/A
221,  A,  1000,  Little Elephant and Function,  https://codeforces.com/problemset/problem/221/A
230,  A,  1000,  Dragons,  https://codeforces.com/problemset/problem/230/A
272,  A,  1000,  Dima and Friends,  https://codeforces.com/problemset/problem/272/A
339,  B,  1000,  Xenia and Ringroad,  https://codeforces.com/problemset/problem/339/B
43,  A,  1000,  Football,  https://codeforces.com/problemset/problem/43/A
450,  A,  1000,  Jzzhu and Children,  https://codeforces.com/problemset/problem/450/A
499,  A,  1000,  Watching a movie,  https://codeforces.com/problemset/problem/499/A
58,  A,  1000,  Chat room,  https://codeforces.com/problemset/problem/58/A
58,  A,  1000,  Chat room,  https://codeforces.com/problemset/problem/58/A
798,  A,  1000,  Mike and palindrome,  https://codeforces.com/problemset/problem/798/A
110,  B,  1100,  Lucky String,  https://codeforces.com/problemset/problem/110/B
1105,  A,  1100,  Salem and Sticks ,  https://codeforces.com/problemset/problem/1105/A
1105,  B,  1100,  Zuhair and Strings,  https://codeforces.com/problemset/problem/1105/B
1117,  A,  1100,  Best Subsegment,  https://codeforces.com/problemset/problem/1117/A
1157,  A,  1100,  Reachable Numbers,  https://codeforces.com/problemset/problem/1157/A
1165,  A,  1100,  Remainder,  https://codeforces.com/problemset/problem/1165/A
1176,  B,  1100,  Merge it!,  https://codeforces.com/problemset/problem/1176/B
1227,  A,  1100,  Math Problem,  https://codeforces.com/problemset/problem/1227/A
1288,  A,  1100,  Deadline,  https://codeforces.com/problemset/problem/1288/A
1288,  B,  1100,  Yet Another Meme Problem,  https://codeforces.com/problemset/problem/1288/B
1293,  A,  1100,  ConneR and the A.R.C. Markland-N,  https://codeforces.com/problemset/problem/1293/A
1304,  B,  1100,  Longest Palindrome,  https://codeforces.com/problemset/problem/1304/B
1324,  B,  1100,  Yet Another Palindrome Problem,  https://codeforces.com/problemset/problem/1324/B
1324,  C,  1100,  Frog Jumps,  https://codeforces.com/problemset/problem/1324/C
1327,  A,  1100,  Sum of Odd Integers,  https://codeforces.com/problemset/problem/1327/A
1332,  A,  1100,  Exercising Walk,  https://codeforces.com/problemset/problem/1332/A
1333,  B,  1100,  Kind Anton,  https://codeforces.com/problemset/problem/1333/B
1334,  B,  1100,  Middle Class,  https://codeforces.com/problemset/problem/1334/B
1335,  C,  1100,  Two Teams Composing,  https://codeforces.com/problemset/problem/1335/C
1342,  B,  1100,  Binary Period,  https://codeforces.com/problemset/problem/1342/B
1345,  B,  1100,  Card Constructions,  https://codeforces.com/problemset/problem/1345/B
1345,  B,  1100,  Card Constructions,  https://codeforces.com/problemset/problem/1345/B
1345,  B,  1100,  Card Constructions,  https://codeforces.com/problemset/problem/1345/B
1360,  C,  1100,  Similar Pairs,  https://codeforces.com/problemset/problem/1360/C
1365,  A,  1100,  Matrix Game,  https://codeforces.com/problemset/problem/1365/A
1366,  A,  1100,  Shovels and Swords,  https://codeforces.com/problemset/problem/1366/A
1370,  B,  1100,  GCD Compression,  https://codeforces.com/problemset/problem/1370/B
1375,  A,  1100,  Sign Flipping,  https://codeforces.com/problemset/problem/1375/A
1382,  B,  1100,  Sequential Nim,  https://codeforces.com/problemset/problem/1382/B
1395,  B,  1100,  Boboniu Plays Chess,  https://codeforces.com/problemset/problem/1395/B
1401,  B,  1100,  Ternary Sequence,  https://codeforces.com/problemset/problem/1401/B
1407,  A,  1100,  Ahahahahahahahaha,  https://codeforces.com/problemset/problem/1407/A
1409,  B,  1100,  Minimum Product,  https://codeforces.com/problemset/problem/1409/B
1417,  B,  1100,  Two Arrays,  https://codeforces.com/problemset/problem/1417/B
1417,  B,  1100,  Two Arrays,  https://codeforces.com/problemset/problem/1417/B
1421,  B,  1100,  Putting Bricks in the Wall,  https://codeforces.com/problemset/problem/1421/B
1426,  C,  1100,  Increase and Copy,  https://codeforces.com/problemset/problem/1426/C
1428,  C,  1100,  ABBB,  https://codeforces.com/problemset/problem/1428/C
1455,  C,  1100,  Ping-pong,  https://codeforces.com/problemset/problem/1455/C
1457,  B,  1100,  Repainting Street,  https://codeforces.com/problemset/problem/1457/B
1457,  B,  1100,  Repainting Street,  https://codeforces.com/problemset/problem/1457/B
1463,  A,  1100,  Dungeon,  https://codeforces.com/problemset/problem/1463/A
1471,  B,  1100,  Strange List,  https://codeforces.com/problemset/problem/1471/B
1472,  C,  1100,  Long Jumps,  https://codeforces.com/problemset/problem/1472/C
1478,  B,  1100,  Nezzar and Lucky Number,  https://codeforces.com/problemset/problem/1478/B
1490,  C,  1100,  Sum of Cubes,  https://codeforces.com/problemset/problem/1490/C
1492,  B,  1100,  Card Deck,  https://codeforces.com/problemset/problem/1492/B
1492,  B,  1100,  Card Deck,  https://codeforces.com/problemset/problem/1492/B
1496,  B,  1100,  Max and Mex,  https://codeforces.com/problemset/problem/1496/B
1496,  B,  1100,  Max and Mex,  https://codeforces.com/problemset/problem/1496/B
1506,  B,  1100,  Partial Replacement,  https://codeforces.com/problemset/problem/1506/B
1509,  B,  1100,  TMT Document,  https://codeforces.com/problemset/problem/1509/B
1511,  B,  1100,  GCD Length,  https://codeforces.com/problemset/problem/1511/B
1511,  C,  1100,  Yet Another Card Deck,  https://codeforces.com/problemset/problem/1511/C
1523,  B,  1100,  Lord of the Values,  https://codeforces.com/problemset/problem/1523/B
1529,  B,  1100,  Sifid and Strange Subsequences,  https://codeforces.com/problemset/problem/1529/B
1534,  B,  1100,  Histogram Ugliness,  https://codeforces.com/problemset/problem/1534/B
1547,  C,  1100,  Pair Programming,  https://codeforces.com/problemset/problem/1547/C
1557,  B,  1100,  Moamen and k-subarrays,  https://codeforces.com/problemset/problem/1557/B
1566,  D1,  1100,  Seating Arrangements (easy version) ,  https://codeforces.com/problemset/problem/1566/D1
1574,  B,  1100,  Combinatorics Homework,  https://codeforces.com/problemset/problem/1574/B
1579,  B,  1100,  Shifting Sort,  https://codeforces.com/problemset/problem/1579/B
1593,  D1,  1100,  All are Same,  https://codeforces.com/problemset/problem/1593/D1
1594,  B,  1100,  Special Numbers,  https://codeforces.com/problemset/problem/1594/B
160,  B,  1100,  Unlucky Ticket,  https://codeforces.com/problemset/problem/160/B
1602,  B,  1100,  Divine Array,  https://codeforces.com/problemset/problem/1602/B
1604,  B,  1100,  XOR Specia-LIS-t,  https://codeforces.com/problemset/problem/1604/B
1606,  B,  1100,  Update Files,  https://codeforces.com/problemset/problem/1606/B
1609,  B,  1100,  William the Vigilant,  https://codeforces.com/problemset/problem/1609/B
1610,  B,  1100,  Kalindrome Array,  https://codeforces.com/problemset/problem/1610/B
1616,  B,  1100,  Mirror in the String,  https://codeforces.com/problemset/problem/1616/B
1618,  C,  1100,  Paint the Array,  https://codeforces.com/problemset/problem/1618/C
1623,  B,  1100,  Game on Ranges,  https://codeforces.com/problemset/problem/1623/B
1626,  B,  1100,  Minor Reduction,  https://codeforces.com/problemset/problem/1626/B
1631,  B,  1100,  Fun with Even Subarrays,  https://codeforces.com/problemset/problem/1631/B
1633,  C,  1100,  Kill the Monster,  https://codeforces.com/problemset/problem/1633/C
1633,  C,  1100,  Kill the Monster,  https://codeforces.com/problemset/problem/1633/C
1637,  B,  1100,  MEX and Array,  https://codeforces.com/problemset/problem/1637/B
1638,  B,  1100,  Odd Swap Sort,  https://codeforces.com/problemset/problem/1638/B
1656,  B,  1100,  Subtract Operation,  https://codeforces.com/problemset/problem/1656/B
166,  A,  1100,  Rank List,  https://codeforces.com/problemset/problem/166/A
166,  A,  1100,  Rank List,  https://codeforces.com/problemset/problem/166/A
1669,  D,  1100,  Colorful Stamp,  https://codeforces.com/problemset/problem/1669/D
1669,  F,  1100,  Eating Candies,  https://codeforces.com/problemset/problem/1669/F
1670,  B,  1100,  Dorms War,  https://codeforces.com/problemset/problem/1670/B
1672,  C,  1100,  Unequal Array,  https://codeforces.com/problemset/problem/1672/C
1673,  B,  1100,  A Perfectly Balanced String?,  https://codeforces.com/problemset/problem/1673/B
1675,  C,  1100,  Detective Task,  https://codeforces.com/problemset/problem/1675/C
1676,  E,  1100,  Eating Queries,  https://codeforces.com/problemset/problem/1676/E
1682,  B,  1100,  AND Sorting,  https://codeforces.com/problemset/problem/1682/B
1686,  C,  1100,  Circular Local MiniMax,  https://codeforces.com/problemset/problem/1686/C
1692,  D,  1100,  The Clock,  https://codeforces.com/problemset/problem/1692/D
1700,  B,  1100,  Palindromic Numbers ,  https://codeforces.com/problemset/problem/1700/B
1703,  D,  1100,  Double Strings,  https://codeforces.com/problemset/problem/1703/D
1706,  B,  1100,  Making Towers,  https://codeforces.com/problemset/problem/1706/B
1708,  B,  1100,  Difference of GCDs,  https://codeforces.com/problemset/problem/1708/B
1712,  C,  1100,  Sort Zero,  https://codeforces.com/problemset/problem/1712/C
1717,  B,  1100,  Madoka and Underground Competitions,  https://codeforces.com/problemset/problem/1717/B
1726,  B,  1100,  Mainak and Interesting Sequence,  https://codeforces.com/problemset/problem/1726/B
1731,  B,  1100,  Kill Demodogs,  https://codeforces.com/problemset/problem/1731/B
1739,  B,  1100,  Array Recovery,  https://codeforces.com/problemset/problem/1739/B
1743,  C,  1100,  Save the Magazines,  https://codeforces.com/problemset/problem/1743/C
1759,  C,  1100,  Thermostat,  https://codeforces.com/problemset/problem/1759/C
1760,  E,  1100,  Binary Inversions,  https://codeforces.com/problemset/problem/1760/E
1762,  B,  1100,  Make Array Good,  https://codeforces.com/problemset/problem/1762/B
1780,  B,  1100,  GCD Partition,  https://codeforces.com/problemset/problem/1780/B
1783,  B,  1100,  Matrix of Differences,  https://codeforces.com/problemset/problem/1783/B
1787,  B,  1100,  Number Factorization,  https://codeforces.com/problemset/problem/1787/B
1791,  E,  1100,  Negatives and Positives,  https://codeforces.com/problemset/problem/1791/E
1791,  G1,  1100,  Teleporters (Easy Version),  https://codeforces.com/problemset/problem/1791/G1
1797,  B,  1100,  Li Hua and Pattern,  https://codeforces.com/problemset/problem/1797/B
1811,  C,  1100,  Restore the Array,  https://codeforces.com/problemset/problem/1811/C
1826,  B,  1100,  Lunatic Never Content,  https://codeforces.com/problemset/problem/1826/B
1827,  A,  1100,  Counting Orders,  https://codeforces.com/problemset/problem/1827/A
1829,  E,  1100,  The Lakes,  https://codeforces.com/problemset/problem/1829/E
1832,  B,  1100,  Maximum Sum,  https://codeforces.com/problemset/problem/1832/B
1838,  B,  1100,  Minimize Permutation Subarrays,  https://codeforces.com/problemset/problem/1838/B
1840,  B,  1100,  Binary Cafe,  https://codeforces.com/problemset/problem/1840/B
1842,  B,  1100,  Tenzing and Books,  https://codeforces.com/problemset/problem/1842/B
186,  A,  1100,  Comparing Strings,  https://codeforces.com/problemset/problem/186/A
218,  B,  1100,  Airport,  https://codeforces.com/problemset/problem/218/B
224,  A,  1100,  Parallelepiped,  https://codeforces.com/problemset/problem/224/A
227,  B,  1100,  Effective Approach,  https://codeforces.com/problemset/problem/227/B
242,  B,  1100,  Big Segment,  https://codeforces.com/problemset/problem/242/B
253,  A,  1100,  Boys and Girls,  https://codeforces.com/problemset/problem/253/A
258,  A,  1100,  Little Elephant and Bits,  https://codeforces.com/problemset/problem/258/A
287,  A,  1100,  IQ Test,  https://codeforces.com/problemset/problem/287/A
296,  A,  1100,  Yaroslav and Permutations,  https://codeforces.com/problemset/problem/296/A
349,  A,  1100,  Cinema Line,  https://codeforces.com/problemset/problem/349/A
363,  B,  1100,  Fence,  https://codeforces.com/problemset/problem/363/B
363,  B,  1100,  Fence,  https://codeforces.com/problemset/problem/363/B
43,  B,  1100,  Letter,  https://codeforces.com/problemset/problem/43/B
433,  A,  1100,  Kitahara Haruki's Gift,  https://codeforces.com/problemset/problem/433/A
675,  A,  1100,  Infinite Sequence,  https://codeforces.com/problemset/problem/675/A
919,  B,  1100,  Perfect Number,  https://codeforces.com/problemset/problem/919/B
1029,  B,  1200,  Creating the Contest,  https://codeforces.com/problemset/problem/1029/B
1100,  C,  1200,  NN and the Optical Illusion,  https://codeforces.com/problemset/problem/1100/C
1104,  B,  1200,  Game with string,  https://codeforces.com/problemset/problem/1104/B
1130,  B,  1200,  Two Cakes,  https://codeforces.com/problemset/problem/1130/B
1131,  C,  1200,  Birthday,  https://codeforces.com/problemset/problem/1131/C
1133,  B,  1200,  Preparation for International Women's Day,  https://codeforces.com/problemset/problem/1133/B
1133,  C,  1200,  Balanced Team,  https://codeforces.com/problemset/problem/1133/C
1140,  B,  1200,  Good String,  https://codeforces.com/problemset/problem/1140/B
1140,  D,  1200,  Minimum Triangulation,  https://codeforces.com/problemset/problem/1140/D
1143,  B,  1200,  Nirvana,  https://codeforces.com/problemset/problem/1143/B
1200,  B,  1200,  Block Adventure,  https://codeforces.com/problemset/problem/1200/B
1207,  B,  1200,  Square Filling,  https://codeforces.com/problemset/problem/1207/B
1221,  C,  1200,  Perfect Team,  https://codeforces.com/problemset/problem/1221/C
1245,  B,  1200,  Restricted RPS,  https://codeforces.com/problemset/problem/1245/B
1257,  C,  1200,  Dominated Subarray,  https://codeforces.com/problemset/problem/1257/C
1270,  B,  1200,  Interesting Subarray,  https://codeforces.com/problemset/problem/1270/B
1272,  B,  1200,  Snow Walking Robot,  https://codeforces.com/problemset/problem/1272/B
1272,  C,  1200,  Yet Another Broken Keyboard,  https://codeforces.com/problemset/problem/1272/C
1277,  B,  1200,  Make Them Odd,  https://codeforces.com/problemset/problem/1277/B
1294,  B,  1200,  Collecting Packages,  https://codeforces.com/problemset/problem/1294/B
1305,  B,  1200,  Kuroni and Simple Strings,  https://codeforces.com/problemset/problem/1305/B
1311,  B,  1200,  WeirdSort,  https://codeforces.com/problemset/problem/1311/B
1315,  C,  1200,  Restoring Permutation,  https://codeforces.com/problemset/problem/1315/C
1327,  B,  1200,  Princesses and Princes,  https://codeforces.com/problemset/problem/1327/B
